"siteweek","site_id","site","site_type","coordinates","lat","long","site_color","industrial_20","land_use","site_traffic","nearby_sources","ind_traf","tube_number","file_name_sampling","file_name","analysis_batch_date","sample_end_date","sample_type","start_date","end_date","time_difference","multiplier","week","sample_length","m_p_xylene_2_old","m_p_xylene_2_new","m_p_xylene_2_flag_old","m_p_xylene_2_flag_new","m_p_xylene_2_ratio","m_p_xylene_2_dis","benzene_old","benzene_new","benzene_flag_old","benzene_flag_new","benzene_ratio","benzene_dis","ethylbenzene_old","ethylbenzene_new","ethylbenzene_flag_old","ethylbenzene_flag_new","ethylbenzene_ratio","ethylbenzene_dis","o_xylene_old","o_xylene_new","o_xylene_flag_old","o_xylene_flag_new","o_xylene_ratio","o_xylene_dis","toluene_old","toluene_new","toluene_flag_old","toluene_flag_new","toluene_ratio","toluene_dis","benzene_1_2_3_trimethyl_old","benzene_1_2_3_trimethyl_new","benzene_1_2_3_trimethyl_flag_old","benzene_1_2_3_trimethyl_flag_new","benzene_1_2_3_trimethyl_ratio","benzene_1_2_3_trimethyl_dis","benzene_1_4_diethyl_old","benzene_1_4_diethyl_new","benzene_1_4_diethyl_flag_old","benzene_1_4_diethyl_flag_new","benzene_1_4_diethyl_ratio","benzene_1_4_diethyl_dis","benzene_1_ethyl_2_methyl_old","benzene_1_ethyl_2_methyl_new","benzene_1_ethyl_2_methyl_flag_old","benzene_1_ethyl_2_methyl_flag_new","benzene_1_ethyl_2_methyl_ratio","benzene_1_ethyl_2_methyl_dis","benzene_1_ethyl_3_methyl_old","benzene_1_ethyl_3_methyl_new","benzene_1_ethyl_3_methyl_flag_old","benzene_1_ethyl_3_methyl_flag_new","benzene_1_ethyl_3_methyl_ratio","benzene_1_ethyl_3_methyl_dis","benzene_1_ethyl_4_methyl_old","benzene_1_ethyl_4_methyl_new","benzene_1_ethyl_4_methyl_flag_old","benzene_1_ethyl_4_methyl_flag_new","benzene_1_ethyl_4_methyl_ratio","benzene_1_ethyl_4_methyl_dis","mesitylene_old","mesitylene_new","mesitylene_flag_old","mesitylene_flag_new","mesitylene_ratio","mesitylene_dis","benzene_propyl_old","benzene_propyl_new","benzene_propyl_flag_old","benzene_propyl_flag_new","benzene_propyl_ratio","benzene_propyl_dis","heptane_old","heptane_new","heptane_flag_old","heptane_flag_new","heptane_ratio","heptane_dis","n_hexane_old","n_hexane_new","n_hexane_flag_old","n_hexane_flag_new","n_hexane_ratio","n_hexane_dis","nonane_old","nonane_new","nonane_flag_old","nonane_flag_new","nonane_ratio","nonane_dis","octane_old","octane_new","octane_flag_old","octane_flag_new","octane_ratio","octane_dis","decane_old","decane_new","decane_flag_old","decane_flag_new","decane_ratio","decane_dis","dodecane_old","dodecane_new","dodecane_flag_old","dodecane_flag_new","dodecane_ratio","dodecane_dis","undecane_old","undecane_new","undecane_flag_old","undecane_flag_new","undecane_ratio","undecane_dis","pentane_2_3_4_trimethyl_old","pentane_2_3_4_trimethyl_new","pentane_2_3_4_trimethyl_flag_old","pentane_2_3_4_trimethyl_flag_new","pentane_2_3_4_trimethyl_ratio","pentane_2_3_4_trimethyl_dis","pentane_2_4_dimethyl_old","pentane_2_4_dimethyl_new","pentane_2_4_dimethyl_flag_old","pentane_2_4_dimethyl_flag_new","pentane_2_4_dimethyl_ratio","pentane_2_4_dimethyl_dis","hexane_2_methyl_old","hexane_2_methyl_new","hexane_2_methyl_flag_old","hexane_2_methyl_flag_new","hexane_2_methyl_ratio","hexane_2_methyl_dis","heptane_3_methyl_old","heptane_3_methyl_new","heptane_3_methyl_flag_old","heptane_3_methyl_flag_new","heptane_3_methyl_ratio","heptane_3_methyl_dis","hexane_3_methyl_old","hexane_3_methyl_new","hexane_3_methyl_flag_old","hexane_3_methyl_flag_new","hexane_3_methyl_ratio","hexane_3_methyl_dis","pentane_3_methyl_old","pentane_3_methyl_new","pentane_3_methyl_flag_old","pentane_3_methyl_flag_new","pentane_3_methyl_ratio","pentane_3_methyl_dis","pentane_2_methyl_old","pentane_2_methyl_new","pentane_2_methyl_flag_old","pentane_2_methyl_flag_new","pentane_2_methyl_ratio","pentane_2_methyl_dis","butane_2_methyl_old","butane_2_methyl_new","butane_2_methyl_flag_old","butane_2_methyl_flag_new","butane_2_methyl_ratio","butane_2_methyl_dis","cyclohexane_methyl_old","cyclohexane_methyl_new","cyclohexane_methyl_flag_old","cyclohexane_methyl_flag_new","cyclohexane_methyl_ratio","cyclohexane_methyl_dis","x1_hexene_old","x1_hexene_new","x1_hexene_flag_old","x1_hexene_flag_new","x1_hexene_ratio","x1_hexene_dis","x2_pentene_z_cis_old","x2_pentene_z_cis_new","x2_pentene_z_cis_flag_old","x2_pentene_z_cis_flag_new","x2_pentene_z_cis_ratio","x2_pentene_z_cis_dis","x1_3_butadiene_2_methyl_old","x1_3_butadiene_2_methyl_new","x1_3_butadiene_2_methyl_flag_old","x1_3_butadiene_2_methyl_flag_new","x1_3_butadiene_2_methyl_ratio","x1_3_butadiene_2_methyl_dis","x2_hexanone_old","x2_hexanone_new","x2_hexanone_flag_old","x2_hexanone_flag_new","x2_hexanone_ratio","x2_hexanone_dis","methyl_isobutyl_ketone_old","methyl_isobutyl_ketone_new","methyl_isobutyl_ketone_flag_old","methyl_isobutyl_ketone_flag_new","methyl_isobutyl_ketone_ratio","methyl_isobutyl_ketone_dis","benzene_1_2_dichloro_old","benzene_1_2_dichloro_new","benzene_1_2_dichloro_flag_old","benzene_1_2_dichloro_flag_new","benzene_1_2_dichloro_ratio","benzene_1_2_dichloro_dis","carbon_tetrachloride_old","carbon_tetrachloride_new","carbon_tetrachloride_flag_old","carbon_tetrachloride_flag_new","carbon_tetrachloride_ratio","carbon_tetrachloride_dis","trichloromethane_old","trichloromethane_new","trichloromethane_flag_old","trichloromethane_flag_new","trichloromethane_ratio","trichloromethane_dis","tetrachloroethylene_old","tetrachloroethylene_new","tetrachloroethylene_flag_old","tetrachloroethylene_flag_new","tetrachloroethylene_ratio","tetrachloroethylene_dis","trichloromonofluoromethane_old","trichloromonofluoromethane_new","trichloromonofluoromethane_flag_old","trichloromonofluoromethane_flag_new","trichloromonofluoromethane_ratio","trichloromonofluoromethane_dis"
"24th & Ritner192024",8,"24th & Ritner","stationary","39.92296389, -75.186874",39.92296389,-75.186874,"#F8766D","Non-Industrial","Residential","High","Fire station","HighT/NoI","P726643","P726643 051224 050824 Ritner SS","P726643 051224 050824 Ritner SS.D","2024-05-12","2024-05-08","sample","2024-05-01","2024-05-08",9546,2,192024,1,0.868,0.9331,"REG","REG",0.93,NA,0.358,0.3863,"REG","REG",0.93,NA,0.12,0.1288,"REG","REG",0.93,NA,0.182,0.1957,"REG","REG",0.93,NA,0.616,0.6629,"REG","REG",0.93,NA,0.044,0.0477,"REG","REG",0.92,NA,0.024,0.0256,"LOD","LOD",0.94,NA,0.034,0.0361,"LOD","LOD",0.94,NA,0.082,0.0882,"REG","REG",0.93,NA,0.044,0.0474,"REG","REG",0.93,NA,0.121,0.1301,"REG","REG",0.93,NA,0.041,0.0444,"LOD","LOD",0.92,NA,0.187,0.2014,"REG","REG",0.93,NA,0.251,0.2696,"REG","REG",0.93,NA,0.156,0.1676,"REG","REG",0.93,NA,0.092,0.0991,"REG","REG",0.93,NA,0.108,0.116,"REG","REG",0.93,NA,0.047,0.051,"LOD","LOD",0.92,NA,0.12,0.1292,"REG","REG",0.93,NA,0.065,0.0698,"REG","REG",0.93,NA,0.097,0.1046,"REG","REG",0.93,NA,0.156,0.1676,"REG","REG",0.93,NA,0.115,0.1232,"REG","REG",0.93,NA,0.333,0.3577,"REG","REG",0.93,NA,0.27,0.2901,"REG","REG",0.93,NA,1.763,1.8956,"REG","REG",0.93,"CHECK",0.209,0.2247,"ULOD","ULOD",0.93,NA,0.338,0.3639,"REG","REG",0.93,NA,0.047,0.0506,"REG","REG",0.93,NA,0.012,0.0134,"LOD","LOD",0.9,NA,0.003,0.0036,"ND","ND",0.83,NA,0.002,0.0017,"ND","ND",1.18,NA,0,5e-4,"ND","ND",0,NA,0.03,0.0326,"REG","REG",0.92,NA,0.322,0.3467,"REG","REG",0.93,NA,0.025,0.0274,"REG","REG",0.91,NA,0.013,0.014,"REG","REG",0.93,NA,0.037,0.0394,"REG","REG",0.94,NA
"24th & Ritner202024",8,"24th & Ritner","stationary","39.92296389, -75.186874",39.92296389,-75.186874,"#F8766D","Non-Industrial","Residential","High","Fire station","HighT/NoI","P733851","P733851 052324 051524 Ritner SS","P733851 052324 051524 Ritner SS.D","2024-05-23","2024-05-15","sample","2024-05-08","2024-05-15",9410,2,202024,1,0.668,0.7188,"REG","REG",0.93,NA,0.258,0.279,"REG","REG",0.92,NA,0.082,0.0882,"REG","REG",0.93,NA,0.132,0.1426,"REG","REG",0.93,NA,0.385,0.4147,"REG","REG",0.93,NA,0.026,0.0282,"LOD","LOD",0.92,NA,0.007,0.0078,"ND","ND",0.9,NA,0.02,0.022,"LOD","LOD",0.91,NA,0.048,0.0522,"REG","REG",0.92,NA,0.026,0.0281,"LOD","LOD",0.93,NA,0.065,0.07,"REG","REG",0.93,NA,0.024,0.0258,"LOD","LOD",0.93,NA,0.12,0.1289,"REG","REG",0.93,NA,0.168,0.1814,"REG","REG",0.93,NA,0.111,0.1194,"REG","REG",0.93,NA,0.06,0.0651,"REG","REG",0.92,NA,0.052,0.0555,"REG","REG",0.94,NA,0.032,0.0345,"LOD","LOD",0.93,NA,0.076,0.0815,"LOD","LOD",0.93,NA,0.054,0.058,"REG","REG",0.93,NA,0.043,0.046,"LOD","LOD",0.93,NA,0.112,0.1204,"REG","REG",0.93,NA,0.081,0.0875,"REG","REG",0.93,NA,0.265,0.2851,"REG","REG",0.93,NA,0.486,0.5232,"REG","REG",0.93,NA,1.279,1.3764,"REG","REG",0.93,NA,0.139,0.1496,"REG","REG",0.93,NA,0.27,0.2908,"REG","REG",0.93,NA,0.036,0.0391,"REG","REG",0.92,NA,0.013,0.0136,"LOD","LOD",0.96,NA,0.019,0.0209,"REG","REG",0.91,NA,0.002,0.0018,"ND","ND",1.11,NA,0,5e-4,"ND","ND",0,NA,0.014,0.0154,"REG","REG",0.91,NA,0.369,0.3976,"REG","REG",0.93,NA,0.026,0.0278,"REG","REG",0.94,NA,0.009,0.0094,"REG","REG",0.96,NA,0.155,0.1665,"REG","REG",0.93,NA
"24th & Ritner212024",8,"24th & Ritner","stationary","39.92296389, -75.186874",39.92296389,-75.186874,"#F8766D","Non-Industrial","Residential","High","Fire station","HighT/NoI","P733873","P733873 052424 052224 Ritner SS","P733873 052424 052224 Ritner SS.D","2024-05-24","2024-05-22","sample","2024-05-15","2024-05-22",9853,2,212024,1,0.788,0.788,"REG","REG",1,NA,0.265,0.2664,"REG","REG",0.99,NA,0.099,0.0995,"REG","REG",0.99,NA,0.158,0.1576,"REG","REG",1,NA,0.452,0.4522,"REG","REG",1,NA,0.027,0.027,"LOD","LOD",1,NA,0.015,0.0155,"LOD","LOD",0.97,NA,0.024,0.0245,"LOD","LOD",0.98,NA,0.057,0.057,"REG","REG",1,NA,0.031,0.0306,"REG","REG",1.01,NA,0.075,0.0753,"REG","REG",1,NA,0.025,0.0246,"LOD","LOD",1.02,NA,0.156,0.1558,"REG","REG",1,NA,0.234,0.2341,"REG","REG",1,NA,0.071,0.0706,"REG","REG",1.01,NA,0.054,0.0537,"REG","REG",1.01,NA,0.063,0.0629,"REG","REG",1,NA,0.033,0.0329,"LOD","LOD",1,NA,0.091,0.0913,"REG","REG",1,NA,0.08,0.08,"REG","REG",1,NA,0.054,0.054,"REG","REG",1,NA,0.142,0.1421,"REG","REG",1,NA,0.096,0.0955,"REG","REG",1.01,NA,0.334,0.3342,"REG","REG",1,NA,0.614,0.6142,"REG","REG",1,NA,1.701,1.7012,"REG","REG",1,NA,0.144,0.1443,"ULOD","ULOD",1,NA,0.363,0.3632,"REG","REG",1,NA,0.037,0.0373,"REG","REG",0.99,NA,0.013,0.0129,"LOD","LOD",1.01,NA,0.03,0.0299,"REG","REG",1,NA,0.002,0.0017,"ND","ND",1.18,NA,0.017,0.0168,"REG","REG",1.01,NA,0.02,0.0203,"REG","REG",0.99,NA,0.321,0.3213,"REG","REG",1,NA,0.027,0.0266,"REG","REG",1.02,NA,0.014,0.0135,"REG","REG",1.04,NA,0.106,0.1058,"REG","REG",1,NA
"24th & Ritner222024",8,"24th & Ritner","stationary","39.92296389, -75.186874",39.92296389,-75.186874,"#F8766D","Non-Industrial","Residential","High","Fire station","HighT/NoI","P733892","P733892 060624 052924 Ritner SS","P733892 060624 052924 Ritner SS.D","2024-06-06","2024-05-29","sample","2024-05-22","2024-05-29",9605,2,222024,1,0.769,0.8262,"REG","REG",0.93,NA,0.268,0.2896,"REG","REG",0.93,NA,0.101,0.1085,"REG","REG",0.93,NA,0.162,0.1745,"REG","REG",0.93,NA,0.505,0.5425,"REG","REG",0.93,NA,0.029,0.0314,"LOD","LOD",0.92,NA,0.015,0.0159,"LOD","LOD",0.94,NA,0.023,0.0251,"LOD","LOD",0.92,NA,0.058,0.0621,"REG","REG",0.93,NA,0.025,0.0273,"LOD","LOD",0.92,NA,0.071,0.0768,"REG","REG",0.92,NA,0.029,0.0315,"LOD","LOD",0.92,NA,0.173,0.1857,"REG","REG",0.93,NA,0.194,0.2089,"REG","REG",0.93,NA,0.06,0.0647,"REG","REG",0.93,NA,0.062,0.0668,"REG","REG",0.93,NA,0.052,0.0556,"LOD","LOD",0.94,NA,0.026,0.0281,"LOD","LOD",0.93,NA,0.075,0.0805,"LOD","LOD",0.93,NA,0.076,0.082,"REG","REG",0.93,NA,0.09,0.097,"REG","REG",0.93,NA,0.155,0.1666,"REG","REG",0.93,NA,0.137,0.147,"REG","REG",0.93,NA,0.343,0.3682,"REG","REG",0.93,NA,0.517,0.5547,"REG","REG",0.93,NA,1.365,1.4675,"REG","REG",0.93,"CHECK",0.104,0.113,"REG","REG",0.92,NA,0.398,0.4274,"REG","REG",0.93,NA,0.036,0.0443,"REG","REG",0.81,NA,0.006,0.007,"LOD","LOD",0.86,NA,0.035,0.0372,"REG","REG",0.94,NA,0.002,0.0017,"ND","ND",1.18,NA,0.011,0.011,"REG","REG",1,NA,0.034,0.0364,"REG","REG",0.93,NA,0.167,0.1798,"REG","REG",0.93,NA,0.025,0.0292,"REG","REG",0.86,NA,0.009,0.0093,"REG","REG",0.97,NA,0.046,0.0496,"REG","REG",0.93,NA
"24th & Ritner232024",8,"24th & Ritner","stationary","39.92296389, -75.186874",39.92296389,-75.186874,"#F8766D","Non-Industrial","Residential","High","Fire station","HighT/NoI","P726642","P726642 060724 060524 Ritner SS","P726642 060724 060524 Ritner SS.D","2024-06-07","2024-06-05","sample","2024-05-29","2024-06-05",9340,2,232024,1,0.547,0.5896,"REG","REG",0.93,NA,0.22,0.2376,"REG","REG",0.93,NA,0.069,0.0741,"REG","REG",0.93,NA,0.114,0.1231,"REG","REG",0.93,NA,0.315,0.3392,"REG","REG",0.93,NA,0.026,0.0282,"LOD","LOD",0.92,NA,0.012,0.0131,"LOD","LOD",0.92,NA,0.021,0.0222,"LOD","LOD",0.95,NA,0.045,0.0488,"REG","REG",0.92,NA,0.019,0.02,"LOD","LOD",0.95,NA,0.057,0.0611,"REG","REG",0.93,NA,0.018,0.0195,"LOD","LOD",0.92,NA,0.107,0.115,"REG","REG",0.93,NA,0.127,0.1363,"REG","REG",0.93,NA,0.062,0.0665,"REG","REG",0.93,NA,0.047,0.0509,"REG","REG",0.92,NA,0.043,0.0467,"LOD","LOD",0.92,NA,0.021,0.0231,"LOD","LOD",0.91,NA,0.064,0.0685,"LOD","LOD",0.93,NA,0.048,0.0519,"LOD","LOD",0.92,NA,0.056,0.0606,"REG","REG",0.92,NA,0.093,0.0999,"REG","REG",0.93,NA,0.082,0.0882,"REG","REG",0.93,NA,0.206,0.222,"REG","REG",0.93,NA,0.336,0.3618,"REG","REG",0.93,NA,0.909,0.9789,"REG","REG",0.93,NA,0.097,0.1046,"REG","REG",0.93,NA,0.23,0.2479,"REG","REG",0.93,NA,0.033,0.0332,"REG","REG",0.99,NA,0.007,0.0072,"LOD","LOD",0.97,NA,0.035,0.0383,"REG","REG",0.91,NA,0.002,0.0018,"ND","ND",1.11,NA,0.008,0.0093,"REG","REG",0.86,NA,0.029,0.0315,"REG","REG",0.92,NA,0.143,0.1541,"REG","REG",0.93,NA,0.028,0.03,"REG","REG",0.93,NA,0.009,0.0095,"REG","REG",0.95,NA,0.043,0.0459,"REG","REG",0.94,NA
"24th & Ritner242024",8,"24th & Ritner","stationary","39.92296389, -75.186874",39.92296389,-75.186874,"#F8766D","Non-Industrial","Residential","High","Fire station","HighT/NoI","P726661","P726661 062124 061224 Ritner SS","P726661 062124 061224 Ritner SS.D","2024-06-21","2024-06-12","sample","2024-06-05","2024-06-12",9829,2,242024,1,0.836,0.8364,"REG","REG",1,NA,0.231,0.2321,"REG","REG",1,NA,0.111,0.1112,"REG","REG",1,NA,0.171,0.1705,"REG","REG",1,NA,0.431,0.4306,"REG","REG",1,NA,0.038,0.0384,"REG","REG",0.99,NA,0.019,0.0186,"LOD","LOD",1.02,NA,0.028,0.0281,"LOD","LOD",1,NA,0.068,0.0678,"REG","REG",1,NA,0.031,0.0305,"REG","REG",1.02,NA,0.1,0.1005,"REG","REG",1,NA,0.037,0.037,"LOD","LOD",1,NA,0.181,0.1815,"REG","REG",1,NA,0.197,0.1974,"REG","REG",1,NA,0.189,0.1892,"REG","REG",1,NA,0.103,0.1034,"REG","REG",1,NA,0.074,0.0742,"REG","REG",1,NA,0.044,0.044,"LOD","LOD",1,NA,0.099,0.099,"REG","REG",1,NA,0.179,0.1788,"REG","REG",1,NA,0.081,0.0813,"REG","REG",1,NA,0.149,0.1492,"REG","REG",1,NA,0.156,0.1556,"REG","REG",1,NA,0.335,0.335,"REG","REG",1,NA,0.354,0.3543,"REG","REG",1,NA,0.988,0.9883,"REG","REG",1,NA,0.069,0.07,"REG","REG",0.99,NA,0.353,0.3534,"REG","REG",1,NA,0.069,0.0667,"REG","REG",1.03,NA,0.014,0.0137,"LOD","LOD",1.02,NA,0.036,0.0364,"REG","REG",0.99,NA,0.002,0.0017,"ND","ND",1.18,NA,0,5e-4,"ND","ND",0,NA,0.03,0.03,"REG","REG",1,NA,0.205,0.2049,"REG","REG",1,NA,0.029,0.0285,"REG","REG",1.02,NA,0.009,0.009,"REG","REG",1,NA,0.048,0.0484,"REG","REG",0.99,NA
"24th & Ritner252024",8,"24th & Ritner","stationary","39.92296389, -75.186874",39.92296389,-75.186874,"#F8766D","Non-Industrial","Residential","High","Fire station","HighT/NoI","P726651","P726651 062124 061924 Ritner SS","P726651 062124 061924 Ritner SS.D","2024-06-21","2024-06-19","sample","2024-06-12","2024-06-19",10163,2,252024,1,0.64,0.6403,"REG","REG",1,NA,0.211,0.2122,"REG","REG",0.99,NA,0.088,0.0878,"REG","REG",1,NA,0.139,0.139,"REG","REG",1,NA,0.333,0.3327,"REG","REG",1,NA,0.03,0.0297,"LOD","LOD",1.01,NA,0.007,0.0072,"ND","ND",0.97,NA,0.024,0.0238,"LOD","LOD",1.01,NA,0.055,0.0552,"REG","REG",1,NA,0.026,0.0258,"LOD","LOD",1.01,NA,0.073,0.0726,"REG","REG",1.01,NA,0.024,0.0239,"LOD","LOD",1,NA,0.118,0.1184,"REG","REG",1,NA,0.132,0.1319,"REG","REG",1,NA,0.145,0.1455,"REG","REG",1,NA,0.08,0.0795,"REG","REG",1.01,NA,0.043,0.043,"LOD","LOD",1,NA,0.021,0.0213,"LOD","LOD",0.99,NA,0.063,0.063,"LOD","LOD",1,NA,0.06,0.0596,"REG","REG",1.01,NA,0.033,0.0327,"LOD","LOD",1.01,NA,0.085,0.0853,"REG","REG",1,NA,0.081,0.081,"REG","REG",1,NA,0.204,0.204,"REG","REG",1,NA,0.221,0.2215,"REG","REG",1,NA,0.618,0.6185,"REG","REG",1,NA,0.047,0.0478,"REG","REG",0.98,NA,0.249,0.2486,"REG","REG",1,NA,0.033,0.0305,"REG","REG",1.08,NA,0.007,0.0066,"LOD","LOD",1.06,NA,0.058,0.0577,"REG","REG",1.01,NA,0.002,0.0016,"ND","ND",1.25,NA,0.01,0.0104,"REG","REG",0.96,NA,0.013,0.0126,"LOD","LOD",1.03,NA,0.184,0.1841,"REG","REG",1,NA,0.018,0.0184,"REG","REG",0.98,NA,0.013,0.0131,"REG","REG",0.99,NA,0.033,0.0328,"REG","REG",1.01,NA
"24th & Ritner262024",8,"24th & Ritner","stationary","39.92296389, -75.186874",39.92296389,-75.186874,"#F8766D","Non-Industrial","Residential","High","Fire station","HighT/NoI","P733849","P733849 062724 061924 Ritner SS","P733849 062724 061924 Ritner SS.D","2024-06-27","2024-06-19","sample","2024-06-19","2024-06-26",10081,2,262024,1,0.624,0.6242,"REG","REG",1,NA,0.176,0.1767,"REG","REG",1,NA,0.084,0.0836,"REG","REG",1,NA,0.13,0.1297,"REG","REG",1,NA,0.378,0.3776,"REG","REG",1,NA,0.03,0.0299,"LOD","LOD",1,NA,0.018,0.0181,"LOD","LOD",0.99,NA,0.024,0.0239,"LOD","LOD",1,NA,0.035,0.0348,"LOD","LOD",1.01,NA,0.022,0.0223,"LOD","LOD",0.99,NA,0.065,0.0649,"REG","REG",1,NA,0.018,0.018,"LOD","LOD",1,NA,0.126,0.1258,"REG","REG",1,NA,0.146,0.1461,"REG","REG",1,NA,0.057,0.0569,"REG","REG",1,NA,0.047,0.0471,"REG","REG",1,NA,0.068,0.0675,"REG","REG",1.01,NA,0.032,0.0322,"LOD","LOD",0.99,NA,0.077,0.0767,"LOD","LOD",1,NA,0.078,0.0782,"REG","REG",1,NA,0.043,0.0429,"LOD","LOD",1,NA,0.093,0.0926,"REG","REG",1,NA,0.105,0.105,"REG","REG",1,NA,0.218,0.2177,"REG","REG",1,NA,0.264,0.264,"REG","REG",1,NA,0.661,0.6613,"REG","REG",1,NA,0.053,0.0532,"REG","REG",1,NA,0.303,0.3028,"REG","REG",1,NA,0.022,0.0194,"REG","REG",1.13,NA,0.005,0.0048,"ND","ND",1.04,NA,0.068,0.068,"REG","REG",1,NA,0.002,0.0016,"ND","ND",1.25,NA,0.008,0.0086,"REG","REG",0.93,NA,0.007,0.0072,"LOD","LOD",0.97,NA,0.171,0.1713,"REG","REG",1,NA,0.019,0.0185,"REG","REG",1.03,NA,0.004,0.0044,"REG","REG",0.91,NA,0.052,0.052,"REG","REG",1,NA
"26th & Hartranft272023",9,"26th & Hartranft","stationary","39.91327125, -75.1922011",39.91327125,-75.1922011,"#93AA00","Industrial","Vacant","High","Diesel corridor, portable toilet supplier","HighT/I","P726642","P726642 071323 070523 26th St. 1WK SS","P726642 071323 070523 26th St 1WK SS.D","2023-07-13","2023-07-05","sample","2023-06-28","2023-07-05",9323,2,272023,1,0.484,0.521,"REG","REG",0.93,NA,0.352,0.3788,"REG","REG",0.93,NA,0.095,0.1019,"REG","REG",0.93,NA,0.147,0.1581,"REG","REG",0.93,NA,0.325,0.3497,"REG","REG",0.93,NA,0.06,0.0651,"REG","REG",0.92,NA,0.067,0.0719,"REG","REG",0.93,NA,0.052,0.0555,"REG","REG",0.94,NA,0.112,0.1204,"REG","REG",0.93,NA,0.038,0.0405,"REG","REG",0.94,NA,0.108,0.1162,"REG","REG",0.93,NA,0.066,0.0715,"REG","REG",0.92,NA,0.115,0.1237,"REG","REG",0.93,NA,0.149,0.1609,"REG","REG",0.93,NA,0.079,0.0849,"REG","REG",0.93,NA,0.05,0.0542,"REG","REG",0.92,NA,0.346,0.3728,"REG","REG",0.93,NA,0.46,0.495,"REG","REG",0.93,NA,0.59,0.6355,"REG","REG",0.93,NA,0.284,0.3055,"REG","REG",0.93,NA,0.085,0.0928,"REG","REG",0.92,NA,0.1,0.1073,"REG","REG",0.93,NA,0.139,0.1499,"REG","REG",0.93,NA,0.219,0.2355,"REG","REG",0.93,NA,0.305,0.341,"REG","REG",0.89,NA,0.778,0.8223,"REG","REG",0.95,NA,0.056,0.0503,"REG","REG",1.11,NA,0.44,0.4742,"REG","REG",0.93,NA,0.051,0.0493,"REG","REG",1.03,NA,0.024,0.0207,"REG","REG",1.16,NA,0.052,0.0571,"REG","REG",0.91,NA,0.002,0.0018,"ND","ND",1.11,NA,0,5e-4,"ND","ND",0,NA,0.006,0.0064,"ND","ND",0.94,NA,0.186,0.2006,"REG","REG",0.93,NA,0.019,0.02,"REG","REG",0.95,NA,0.009,0.0095,"REG","REG",0.95,NA,0.043,0.046,"REG","REG",0.93,NA
"26th & Hartranft282023",9,"26th & Hartranft","stationary","39.91327125, -75.1922011",39.91327125,-75.1922011,"#93AA00","Industrial","Vacant","High","Diesel corridor, portable toilet supplier","HighT/I","P726647","P726647 071323 071223 26th St. 1WK SS","P726647 071323 071223 26th St 1WK SS.D","2023-07-13","2023-07-12","sample","2023-07-05","2023-07-12",9418,2,282023,1,1.127,1.2135,"REG","REG",0.93,NA,0.367,0.3949,"REG","REG",0.93,NA,0.207,0.223,"REG","REG",0.93,NA,0.275,0.2962,"REG","REG",0.93,NA,0.506,0.545,"REG","REG",0.93,NA,0.097,0.1048,"REG","REG",0.93,NA,0.099,0.1068,"REG","REG",0.93,NA,0.078,0.0842,"REG","REG",0.93,NA,0.173,0.1863,"REG","REG",0.93,NA,0.063,0.0681,"REG","REG",0.93,NA,0.197,0.2124,"REG","REG",0.93,NA,0.132,0.1416,"REG","REG",0.93,NA,0.489,0.5266,"REG","REG",0.93,NA,0.595,0.6406,"REG","REG",0.93,NA,0.158,0.17,"REG","REG",0.93,NA,0.148,0.1598,"REG","REG",0.93,NA,0.463,0.4985,"REG","REG",0.93,NA,0.61,0.6564,"REG","REG",0.93,NA,0.808,0.8698,"REG","REG",0.93,NA,0.269,0.2896,"REG","REG",0.93,NA,0.212,0.2297,"REG","REG",0.92,NA,0.395,0.4247,"REG","REG",0.93,NA,0.521,0.5606,"REG","REG",0.93,NA,1.035,1.1136,"REG","REG",0.93,NA,1.577,1.7098,"REG","REG",0.92,"CHECK",3.175,3.4028,"REG","REG",0.93,"CHECK",0.16,0.1627,"REG","REG",0.98,NA,3.115,3.353,"ULOD","ULOD",0.93,"CHECK",0.084,0.0854,"REG","REG",0.98,NA,0.005,0.0052,"ND","ND",0.96,NA,0.035,0.0392,"REG","REG",0.89,NA,0.002,0.0018,"ND","ND",1.11,NA,0,5e-4,"ND","ND",0,NA,0.006,0.0063,"ND","ND",0.95,NA,0.185,0.1986,"REG","REG",0.93,NA,0.028,0.0298,"REG","REG",0.94,NA,0.013,0.0142,"REG","REG",0.92,NA,0.038,0.0404,"REG","REG",0.94,NA
