Box number,Tube number,Blanked prior,Date blanked,Date shipped to PA,Date received in ID,Days in RETURN transit,Time collected (DAYS),Purged,RUN/SPLIT TYPE,Qedited by,added to database,Q-Edit Method,MULTIPLIER,"FILE NAME (TUBE # + TODAY DATE + END DATE + LOCATION + (FB,LAB BLANK,DUP,etc)",LOCATION NUMBER,LOCATION,LOCATION LAT/LONG,Sample Type,START DATE,START TIME,User set up,END DATE,END TIME,User take down,COMMENTS,Date return shipped to ID,Tracking #,MONTH,USE SAMPLE
25,P726610,Y,2023,,11/9/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726610 110923 110123 Point Breeze Mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,10/25/2023,9:13:00 AM,KDM,11/1/2023,1:28:00 PM,KDM,,11/8/2023,7.73435E+11,OCT,
26,P726611,Y,2023,,11/9/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726611 111023 110123 Point Breeze Near SS RR,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,10/25/2023,9:17:00 AM,KDM,11/1/2023,1:31:00 PM,KDM,,11/8/2023,7.73435E+11,OCT,
26,P726615,Y,2023,,11/9/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726615 111023 110123 CM Health Center SS RR,19,Carl Moore Health Center,"39.93592967, -75.19557444",Sample,10/25/2023,9:25:00 AM,KDM,11/1/2023,1:13:00 PM,KDM,,11/8/2023,7.73435E+11,OCT,
26,P726616,Y,2023,,11/9/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726616 111023 110123 Audenreid SS RR,18,Audenreid,"39.93416729, -75.19723264",Sample,10/25/2023,9:36:00 AM,KDM,11/1/2023,1:00:00 PM,KDM,,11/8/2023,7.73435E+11,OCT,
26,P726617,Y,2023,,11/9/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726617 111023 110123 Crescent Park SS RR,16,Crescent Park,"39.93965, -75.204199",Sample,10/25/2023,9:49:00 AM,KDM,11/1/2023,1:07:00 PM,KDM,,11/8/2023,7.73435E+11,OCT,
26,P726641,Y,2023,,11/9/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726641 111023 110123 26th St SS RR,9,26th St..,"39.91327125, -75.1922011",Sample,10/25/2023,10:05:00 AM,LF,11/1/2023,1:48:00 PM,KDM,,11/8/2023,7.73435E+11,OCT,
26,P726642,Y,2023,,10/26/2023,1,0,Y,NO SPLIT,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 102523,1,P726642 102723 102523 LAB BLANK,,LAB BLANK,NA,Lab Blank,10/25/2023,,,,,,,10/25/2023,7.73232E+11,OCT,
26,P726644,Y,2023,,10/26/2023,1,0,Y,NO SPLIT,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 102523,1,P726644 102723 102523 26th St FB,9,26th St,"39.91327125, -75.1922011",Field Blank,10/25/2023,10:05:00 AM,LF,10/25/2023,10:05:00 AM,LF,tube labeled 726664,10/25/2023,7.73232E+11,OCT,
26,P726645,Y,2023,,11/9/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726645 111023 110823 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,11/1/2023,12:24:00 PM,KDM,11/8/2023,9:29:00 AM,JN,,11/8/2023,7.73435E+11,NOV,
26,P726646,Y,2023,,11/9/2023,1,7,Y,SS,MW (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726646 111023 110823 Essington SS,2,Essington,"39.90131732, -75.2250262",sample,11/1/2023,12:40:00 PM,LF,11/8/2023,9:39:00 AM,JN,,11/8/2023,7.73435E+11,NOV,
26,P726648,Y,2023,,11/9/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726648 111023 110823 Essington DUP SS,2,Essington DUP,"39.90131732, -75.2250262",Duplicate,11/1/2023,12:40:00 PM,LF,11/8/2023,9:41:00 AM,JN,,11/8/2023,7.73435E+11,NOV,
27,P726650,Y,2023,,11/9/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726650 111023 110823 61st and Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",sample,11/1/2023,12:48:00 PM,LF,11/8/2023,9:47:00 AM,JN,,11/8/2023,7.73435E+11,NOV,
27,P726660,Y,2023,,11/9/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726660 111023 110823 28th and Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",sample,11/1/2023,12:52:00 PM,KDM,11/8/2023,9:52:00 AM,JN,,11/8/2023,7.73435E+11,NOV,
27,P726661,Y,2023,,11/9/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726661 111023 110823 Point Breeze Far SS,7,Point Breeze Far,"39.93094655, -75.1829941",sample,11/1/2023,1:21:00 PM,KDM,11/8/2023,10:08:00 AM,JN,,11/8/2023,7.73435E+11,NOV,
27,P726662,Y,2023,,11/9/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726662 111023 110823 Point Breeze Mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",sample,11/1/2023,1:28:00 PM,KDM,11/8/2023,10:02:00 AM,JN,,11/8/2023,7.73435E+11,NOV,
27,P726669,Y,2023,,11/9/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726669 111023 110823 Point Breeze Near SS,5,Point Breeze Near,"39.92624784, -75.1923165",sample,11/1/2023,1:31:00 PM,KDM,11/8/2023,9:57:00 AM,JN,,11/8/2023,7.73435E+11,NOV,
27,P726670,Y,2023,,11/9/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P726670 111023 110823 Ritner SS,8,Ritner,"39.92296389, -75.186874",sample,11/1/2023,1:38:00 PM,KDM,11/8/2023,10:14:00 AM,JN,,11/8/2023,7.73435E+11,NOV,
27,P733845,Y,2023,,11/9/2023,1,0,Y,NO SPLIT,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,1,P733845 111023 110123 Ritner FB,8,Ritner,"39.92296389, -75.186874",Field Blank,11/1/2023,1:39:00 PM,KDM,11/1/2023,1:39:00 PM,KDM,,11/8/2023,7.73435E+11,NOV,
27,P733847,Y,2023,,11/9/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,2,P733847 111023 110823 26th SS,9,26th,"39.91327125, -75.1922011",sample,11/1/2023,1:48:00 PM,KDM,11/8/2023,10:21:00 AM,LF,smelly,11/8/2023,7.73435E+11,NOV,
27,P733848,Y,2023,,11/24/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733848 112423 111523 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,11/8/2023,9:29:00 AM,LF,11/15/2023,9:56:00 AM,ST,,11/22/2023,7.74176E+11,NOV,
27,P733899,Y,2023,,11/24/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733899 112423 111523 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,11/8/2023,9:41:00 AM,LF,11/15/2023,10:12:00 AM,ST,,11/22/2023,7.74176E+11,NOV,
28,P733849,Y,2023,,11/24/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733849 112423 111523 Essington DUP SS,2,Essington,"39.90131732, -75.2250262",Duplicate,11/8/2023,9:41:00 AM,LF,11/15/2023,10:12:00 AM,ST,,11/22/2023,7.74176E+11,NOV,
28,P733850,Y,2023,,11/24/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733850 112423 111523 61st & Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",sample,11/8/2023,9:47:00 AM,LF,11/15/2023,10:39:00 AM,ST,,11/22/2023,7.74176E+11,NOV,
28,P733853,Y,2023,,11/24/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733853 112423 111523 28th & Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",sample,11/8/2023,9:52:00 AM,LF,11/15/2023,10:47:00 AM,ST,,11/22/2023,7.74176E+11,NOV,
28,P733857,Y,2023,,11/24/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733857 112423 111523 Point Breeze Near SS,5,Point Breeze Near,"39.93094655, -75.1829941",sample,11/8/2023,9:58:00 AM,KDM,11/15/2023,11:22:00 AM,ST,,11/22/2023,7.74176E+11,NOV,
28,P733859,Y,2023,,11/24/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733859 112423 111523 Point Breeze Mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",sample,11/8/2023,10:02:00 AM,LF,11/15/2023,11:13:00 AM,ST,,11/22/2023,7.74176E+11,NOV,
28,P733860,Y,2023,,11/24/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733860 112423 111523 Point Breeze Far SS,7,Point Breeze Far,"39.92624784, -75.1923165",sample,11/8/2023,10:08:00 AM,LF,11/15/2023,11:06:00 AM,ST,,11/22/2023,7.74176E+11,NOV,
28,P733861,Y,2023,,11/24/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733861 112423 111523 Ritner SS,8,Ritner,"39.92296389, -75.186874",sample,11/8/2023,10:14:00 AM,LF,11/15/2023,11:37:00 AM,ST,,11/22/2023,7.74176E+11,NOV,
28,P733863,Y,2023,,11/24/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733863 112423 111523 26th St.. SS,9,26th St..,"39.91327125, -75.1922011",sample,11/8/2023,10:21:00 AM,LF,11/15/2023,11:57:00 AM,ST,smelly!,11/22/2023,7.74176E+11,NOV,
28,P733864,Y,2023,,11/9/2023,1,0,Y,NO SPLIT,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 110823,1,P733864 110923 110823 26th FB,9,26th St..,"39.91327125, -75.1922011",Field Blank,11/8/2023,10:22:00 AM,LF,11/8/2023,10:22:00 AM,LF,smelly!,11/8/2023,7.73435E+11,NOV,
28,P733865,Y,2023,,11/24/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733865 112523 112223 Bartrams SS,1,Bartrams,"39.92896, -75.212541",sample,11/15/2023,9:53:00 AM,ST,11/22/2023,11:24:00 AM,JN,,11/22/2023,7.74176E+11,NOV,
29,P733866,Y,2023,,11/24/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733866 112523 112223 Essington SS,2,Essington,"39.90131732, -75.2250262",sample,11/15/2023,10:12:00 AM,ST,11/22/2023,11:36:00 AM,JN,,11/22/2023,7.74176E+11,NOV,
29,P733867,Y,2023,,11/24/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733867 112523 112223 61st & Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",sample,11/15/2023,10:39:00 AM,ST,11/22/2023,11:45:00 AM,JN,,11/22/2023,7.74176E+11,NOV,
29,P733868,Y,2023,,11/24/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733868 112523 112223 61st & Passyunk DUP SS,3,61st & Passyunk,"39.91820446, -75.2085474",duplicate,11/15/2023,10:39:00 AM,ST,11/22/2023,11:45:00 AM,JN,,11/22/2023,7.74176E+11,NOV,
29,P733875,Y,2023,,11/24/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733875 112523 112223 28th & Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",sample,11/15/2023,10:47:00 AM,ST,11/22/2023,11:49:00 AM,JN,,11/22/2023,7.74176E+11,NOV,
29,P733877,Y,2023,,11/24/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733877 112523 112223 Point Breeze Far SS,7,Point Breeze Far,"39.93094655, -75.1829941",sample,11/15/2023,11:06:00 AM,ST,11/22/2023,12:08:00 PM,JN,,11/22/2023,7.74176E+11,NOV,
29,P733879,Y,2023,,11/24/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733879 112523 112223 Point Breeze Mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",sample,11/15/2023,11:13:00 AM,ST,11/22/2023,12:03:00 PM,JN,,11/22/2023,7.74176E+11,NOV,
29,P733880,Y,2023,,11/24/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733880 112523 112223 Point Breeze Near SS,5,Point Breeze Near,"39.92624784, -75.1923165",sample,11/15/2023,11:22:00 AM,ST,11/22/2023,11:57:00 AM,JN,,11/22/2023,7.74176E+11,NOV,
29,P733881,Y,2023,,11/24/2023,1,0,Y,NO SPLIT,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,1,P733881 112423 111523 Point Breeze Near FB,5,Point Breeze Near,"39.92624784, -75.1923165",Field Blank,11/15/2023,11:22:00 AM,ST,11/15/2023,11:22:00 AM,ST,,11/22/2023,7.74176E+11,NOV,
29,P733882,Y,2023,,11/24/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733882 112523 112223 Ritner SS,8,Ritner,"39.92296389, -75.186874",sample,11/15/2023,11:30:00 AM,ST,11/22/2023,12:14:00 PM,JN,,11/22/2023,7.74176E+11,NOV,
29,P733883,Y,2023,,11/24/2023,1,7,Y,SS,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,2,P733883 112523 112223 26th St. SS,9,26th St.,"39.91327125, -75.1922011",sample,11/15/2023,11:57:00 AM,ST,11/22/2023,12:25:00 PM,JN,,11/22/2023,7.74176E+11,NOV,
30,P733885,Y,2023,,11/24/2023,1,0,Y,NO SPLIT,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,1,P733885 112523 112223 Lab Blank,NA,Lab Blank,NA,Lab Blank,10/25/2023,,,11/22/2023,,LF,,11/22/2023,7.74176E+11,NOV,
30,P733886,Y,2023,,12/8/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P733886 120823 112923 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,11/22/2023,11:25:00 AM,LF,11/29/2023,9:47:00 AM,KDM,,12/7/2023,7.73761E+11,NOV,
30,P733891,Y,2023,,12/8/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P733891 120823 112923 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,11/22/2023,11:37:00 AM,LF,11/29/2023,10:02:00 AM,KDM,,12/7/2023,7.73761E+11,NOV,
30,P733892,Y,2023,,12/8/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P733892 120823 112923 61st & Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,11/22/2023,11:44:00 AM,LF,11/29/2023,10:10:00 AM,KDM,,12/7/2023,7.73761E+11,NOV,
30,P733893,Y,2023,,12/8/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P733893 120823 112923 28th & Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,11/22/2023,11:49:00 AM,LF,11/29/2023,10:18:00 AM,KDM,,12/7/2023,7.73761E+11,NOV,
30,P733894,Y,2023,,12/8/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P733894 120823 112923 28th & Passyunk DUP SS,4,28th & Passyunk,"39.92061091, -75.1955879",duplicate,11/22/2023,11:49:00 AM,LF,11/29/2023,10:18:00 AM,KDM,,12/7/2023,7.73761E+11,NOV,
30,P733895,Y,2023,,12/8/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P733895 120823 112923 Point Breeze Near SS,7,Point Breeze Near,"39.93094655, -75.1829941",Sample,11/22/2023,11:57:00 AM,LF,11/29/2023,10:27:00 AM,KDM,,12/7/2023,7.73761E+11,NOV,
30,P733896,Y,2023,,12/8/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P733896 120823 112923 Point Breeze Mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,11/22/2023,12:03:00 PM,LF,11/29/2023,10:42:00 AM,KDM,,12/7/2023,7.73761E+11,NOV,
30,P733897,Y,2023,,12/8/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P733897 120823 112923 Point Breeze Far SS,5,Point Breeze Far,"39.92624784, -75.1923165",Sample,11/22/2023,12:08:00 PM,LF,11/29/2023,10:37:00 AM,KDM,,12/7/2023,7.73761E+11,NOV,
30,P733898,Y,2023,,12/8/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P733898 120823 112923 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,11/22/2023,12:14:00 PM,LF,11/29/2023,10:57:00 AM,KDM,,12/7/2023,7.73761E+11,NOV,
31,P726601,Y,2023,,12/8/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726601 120823 112923 26th St SS,9,26th St,"39.91327125, -75.1922011",Sample,11/22/2023,12:26:00 PM,LF,11/29/2023,11:09:00 AM,KDM,,12/7/2023,7.73761E+11,NOV,
31,P726602,Y,2023,,11/24/2023,1,0,Y,NO SPLIT,LJ (MAIN),DREXEL MAIN DATABASE 23-24,MMT 112423,1,P726602 112523 112223 26th St FB,9,26th St,"39.91327125, -75.1922011",Field Blank,11/22/2023,12:27:00 PM,LF,11/22/2023,12:27:00 PM,LF,,11/22/2023,7.74176E+11,NOV,
31,P726613,Y,2023,,12/8/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726613 120923 120623 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,11/29/2023,9:49:00 AM,KDM,12/6/2023,11:55:00 AM,KDM,,12/7/2023,7.73761E+11,,
31,P726614,Y,2023,,12/8/2023,1,7,Y,SS,kc (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726614 120923 120623 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,11/29/2023,10:03:00 AM,KDM,12/6/2023,12:12:00 PM,KDM,,12/7/2023,7.73761E+11,,
31,P726618,Y,2023,,12/8/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726618 120923 120623 61st & Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,11/29/2023,10:11:00 AM,KDM,12/6/2023,12:21:00 PM,KDM,smelly 11/29,12/7/2023,7.73761E+11,,
31,P726642,Y,2023,,12/8/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726642 120923 120623 28th & Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,11/29/2023,10:19:00 AM,KDM,12/6/2023,12:27:00 PM,KDM,,12/7/2023,7.73761E+11,,
31,P726643,Y,2023,,12/8/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726643 120923 120623 Point Breeze Near SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,11/29/2023,10:28:00 AM,KDM,12/6/2023,12:36:00 PM,KDM,smelly (laundromat) 11/29,12/7/2023,7.73761E+11,,
31,P726644,Y,2023,,12/8/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726644 120923 120623 Point Breeze Near DUP SS,5,Point Breeze Near,"39.92624784, -75.1923165",Duplicate,11/29/2023,10:28:00 AM,KDM,12/6/2023,12:36:00 PM,KDM,smelly (laundromat) 11/29,12/7/2023,7.73761E+11,,
31,P726645,Y,2023,,12/8/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726645 120923 120623 Point Breeze Far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,11/29/2023,10:38:00 AM,KDM,12/6/2023,1:14:00 PM,KDM,,12/7/2023,7.73761E+11,,
31,P726646,Y,2023,,12/8/2023,1,7,Y,SS,KC(MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726646 120923 120623 Point Breeze Mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,11/29/2023,10:43:00 AM,KDM,12/6/2023,1:18:00 PM,KDM,,12/7/2023,7.73761E+11,,
32,P726648,Y,2023,,12/8/2023,1,7,Y,SS,KC(MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726648 120923 120623 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,11/29/2023,10:55:00 AM,KDM,12/6/2023,1:27:00 PM,KDM,,12/7/2023,7.73761E+11,,
32,P726649,Y,2023,,12/8/2023,1,7,Y,SS,KC(MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,2,P726649 120923 120623 26th St SS,9,26th St,"39.91327125, -75.1922011",Sample,11/29/2023,11:10:00 AM,KDM,12/6/2023,1:40:00 PM,KDM,smelly (traffic smell) 11/29,12/7/2023,7.73761E+11,,
32,P726651,Y,2023,,12/8/2023,1,0,Y,NO SPLIT,KC(MAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,1,P726651 120923 120623 LAB BLANK ,,LAB BLANK,NA,Lab Blank,11/22/2023,,,12/6/2023,,,taken as back-up tube 11/29 unopened,12/7/2023,7.73761E+11,,
32,P726652,Y,2023,,12/8/2023,1,0,Y,NO SPLIT,KC(mAIN),DREXEL MAIN DATABASE 23-24,MMT 120723,1,P726652 120823 112923 Ritner FB ,8,Ritner,"39.92296389, -75.186874",Field Blank,11/29/2023,10:50:00 AM,JN,11/29/2023,10:50:00 AM,JN,,12/7/2023,7.73761E+11,,
32,P726654,Y,2023,,12/21/2023,1,7,Y,SS,KC (MAIN),DREXEL MAIN DATABASE 23-24,MMT 122023,2,P726654 122123 121323 Bartrams SS,1,Bartrams,"39.92896, -75.212541",Sample,12/6/2023,11:57:00 AM,KDM,12/13/2023,1:35:00 PM,LF,,12/20/2023,7.74411E+11,,
32,P726663,Y,2023,,12/21/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 122023,2,P726663 122123 121323 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,12/6/2023,12:12:00 PM,JN,12/13/2023,1:57:00 PM,LF,,12/20/2023,7.74411E+11,,
32,P726664,Y,2023,,12/21/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 122023,2,P726664 122123 121323 61st & Passyunk SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,12/6/2023,12:22:00 PM,JN,12/13/2023,2:03:00 PM,LF,,12/20/2023,7.74411E+11,,
32,P726666,Y,2023,,12/21/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 122023,2,P726666 122123 121323 28th & Passyunk SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,12/6/2023,12:28:00 PM,JN,12/13/2023,2:08:00 PM,LF,,12/20/2023,7.74411E+11,,
32,P726667,Y,2023,,12/21/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 122023,2,P726667 122123 121323 Point Breeze Near SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,12/6/2023,12:36:00 PM,JN,12/13/2023,2:13:00 PM,LF,,12/20/2023,7.74411E+11,,
32,P726668,Y,2023,,12/21/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 122023,2,P726668 122123 121323 Crescent Park SS,16,Crescent Park,"39.93965, -75.204199",Sample,12/6/2023,12:53:00 PM,KDM,12/13/2023,2:27:00 PM,LF,,12/20/2023,7.74411E+11,,
33,P733841,Y,2023,,12/21/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 122023,2,P733841 122123 121323 Carl Moore Health Center SS,19,Carl Moore Health Center,"39.93592967, -75.19557444",Sample,12/6/2023,1:01:00 PM,KDM,12/13/2023,2:32:00 PM,LF,,12/20/2023,7.74411E+11,,
33,P733843,Y,2023,,12/21/2023,1,7,Y,SS,GT (MAIN),DREXEL MAIN DATABASE 23-24,MMT 122023,2,P733843 122123 121323 Point Breeze Far SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,12/6/2023,1:14:00 PM,JN,12/13/2023,2:43:00 PM,LF,,12/20/2023,7.74411E+11,,
33,P733845,Y,2023,,12/21/2023,1,7,Y,SS,GT (FRONT),DREXEL MAIN DATABASE 23-24 FRONT,MMT 122023,2,P733845 122123 121323 Point Breeze Mid SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,12/6/2023,1:20:00 PM,JN,12/13/2023,2:19:00 PM,LF,,12/20/2023,7.74411E+11,,
33,P733854,Y,2023,,12/21/2023,1,7,Y,SS,GT (FRONT),DREXEL MAIN DATABASE 23-24 FRONT,MMT 122023,2,P733854 122123 121323 Point Breeze Mid DUP SS,6,Point Breeze Mid DUP,"39.92771763, -75.1873965",Duplicate,12/6/2023,1:20:00 PM,JN,12/13/2023,2:19:00 PM,LF,,12/20/2023,7.74411E+11,,
33,P733856,Y,2023,,12/21/2023,1,7,Y,SS,GT (FRONT),DREXEL MAIN DATABASE 23-24 FRONT,MMT 122023,2,P733856 122123 122023 Essington SS,2,Essington,"39.90131732, -75.2250262",Sample,12/13/2023,1:57:00 PM,LF,12/20/2023,10:27:00 AM,LF,,12/20/2023,7.74411E+11,,
33,P733869,Y,2023,,12/21/2023,1,7,Y,SS,GT (FRONT),DREXEL MAIN DATABASE 23-24 FRONT,MMT 122023,2,P733869 122123 121323 Ritner SS,8,Ritner,"39.92296389, -75.186874",Sample,12/6/2023,1:27:00 PM,JN,12/13/2023,2:49:00 PM,LF,,12/20/2023,7.74411E+11,,
33,P733871,Y,2023,,12/8/2023,1,0,Y,NO SPLIT,,DREXEL MAIN DATABASE 23-24 FRONT,MMT 120723,1,P733871 120823 120623 Ritner FB ,8,Ritner-FB,"39.92296389, -75.186874",Field Blank,12/6/2023,1:27:00 PM,JN,12/6/2023,1:27:00 PM,JN,,12/7/2023,7.73761E+11,,
33,P733873,Y,2023,,12/21/2023,1,7,Y,SS,GT (FRONT),DREXEL MAIN DATABASE 23-24 FRONT,MMT 122023,2,P733873 122123 121323 26th St SS,9,26th St,"39.91327125, -75.1922011",Sample,12/6/2023,1:40:00 PM,JN,12/13/2023,2:59:00 PM,LF,,12/20/2023,7.74411E+11,,
